X,Y,Z,Intensity
67.28374,24.773935,270.67377,7.0
67.78734,24.767948,270.5486,7.0
67.888954,24.616285,268.83212,8.0
69.501526,25.010643,273.07764,8.0
70.17904,25.065113,273.61053,8.0
71.919106,25.495453,278.2448,8.0
70.40327,24.773731,270.30634,8.0
70.85913,24.751312,269.99933,8.0
69.986,24.268372,264.66956,7.0
72.2839,24.884052,271.32053,8.0
73.57891,25.148123,274.13507,8.0
72.743576,24.685492,269.02805,7.0
73.554,24.783943,270.03632,7.0
72.58382,24.28525,264.53888,7.0
75.064995,24.94022,271.60745,7.0
79.61323,26.268127,285.99887,8.0
76.25594,24.987307,271.98666,7.0
78.344734,25.49635,277.45877,7.0
78.858536,25.489391,277.31378,7.0
82.90961,26.61817,289.52155,7.0
81.23587,25.906181,281.70605,7.0
84.692406,26.828825,291.6646,8.0
82.571976,25.98428,282.4108,8.0
80.37884,25.128088,273.0347,8.0
79.71808,24.758987,268.95422,8.0
80.37143,24.800167,269.331,7.0
82.25875,25.219122,273.80875,7.0
8.316121,7.714894,83.54263,17.0
7.7059226,7.0151334,75.95822,18.0
7.699366,6.880503,74.493614,17.0
7.3963985,6.4906144,70.265785,17.0
8.388144,7.2305717,78.26891,15.0
8.713593,7.380427,79.883286,15.0
8.638112,7.191376,77.82936,11.0
7.956978,6.5129414,70.47985,10.0
8.521114,6.859366,74.2211,8.0
8.185736,6.482202,70.132744,6.0
6.042577,4.708464,50.936794,4.0
6.601972,5.063306,54.769646,4.0
7.7129025,5.8235717,62.986557,3.0
8.607436,6.3997207,69.21041,2.0
7.08843,5.1910367,56.132668,2.0
6.0125203,4.3378625,46.90162,2.0
5.877516,4.1785293,45.173656,2.0
7.5665283,5.3018737,57.31129,2.0
8.236876,5.6896863,61.49607,2.0
8.021496,5.463382,59.042965,2.0
6.354407,4.2682176,46.121136,3.0
7.147104,4.7353234,51.162197,3.0
8.578371,5.607288,60.5756,3.0
8.692355,5.6065054,60.559418,3.0
7.009624,4.46203,48.190987,4.0
6.8810925,4.323667,46.690525,4.0
6.8074675,4.222892,45.596222,4.0
6.1371408,3.7591562,40.583637,4.0
7.9719706,4.82235,52.05474,4.0
8.076813,4.825794,52.084747,4.0
8.068731,4.762502,51.394474,4.0
6.763917,3.944511,42.561127,4.0
6.2651258,3.6103718,38.950226,3.0
6.20656,3.5347705,38.129097,3.0
7.3813047,4.15519,44.814934,3.0
7.8398685,4.3628683,47.047844,3.0
8.0796585,4.44548,47.93154,3.0
8.437631,4.5905414,49.48812,3.0
5.736042,3.0862257,33.26583,3.0
6.7688003,3.6020691,38.820004,3.0
7.2133856,3.7971377,40.91589,3.0
6.6826344,3.4801068,37.493816,3.0
4.798158,2.472275,26.63143,3.0
5.084794,2.5925162,27.922169,3.0
5.219607,2.633659,28.360664,3.0
5.7892227,2.8910942,31.127735,2.0
5.20812,2.574476,27.714169,2.0
5.2855477,2.5864763,27.838673,2.0
9.396765,4.552515,48.99115,2.0
12.339429,5.919235,63.68797,2.0
13.071142,6.20903,66.79444,2.0
12.012613,5.6510444,60.78121,2.0
17.725945,8.2589,88.81495,2.0
20.745205,9.573965,102.93861,2.0
22.60014,10.332027,111.06925,3.0
25.943115,11.7499275,126.28872,3.0
30.314373,13.603098,146.17987,3.0
33.95734,15.098576,162.22034,4.0
34.392483,15.153577,162.78087,4.0
35.865356,15.660718,168.1969,4.0
41.843853,18.108727,194.45168,5.0
46.209408,19.821695,212.80469,5.0
49.122536,20.887138,224.19983,5.0
51.842293,21.852606,234.51723,6.0
52.01242,21.735998,233.2199,6.0
49.917885,20.68303,221.87779,6.0
54.526302,22.401701,240.26671,7.0
58.573162,23.8628,255.88585,7.0
61.315365,24.772526,265.58688,7.0
61.500732,24.642765,264.14142,8.0
60.420753,24.012245,257.32968,9.0
61.761127,24.346039,260.85233,8.0
62.575207,24.468668,262.111,8.0
62.956932,24.421627,261.5515,8.0
65.86154,25.34623,271.3958,8.0
66.30198,25.315449,271.00772,8.0
66.16288,25.06559,268.27457,8.0
68.189995,25.633905,274.2971,8.0
68.70039,25.627712,274.17026,8.0
65.952934,24.415565,261.14435,8.0
68.46143,25.152767,268.96896,8.0
66.1768,24.131115,257.98575,8.0
70.419014,25.486944,272.41885,8.0
71.83248,25.80649,275.7711,8.0
71.24605,25.408127,271.4514,8.0
68.86155,24.378998,260.3959,8.0
71.22178,25.032368,267.31195,8.0
71.97782,25.116581,268.14792,7.0
72.73708,25.200706,268.98203,7.0
73.272026,25.20647,268.97906,7.0
74.47014,25.438688,271.3916,7.0
75.058304,25.460758,271.56104,7.0
76.29481,25.700926,274.0555,7.0
77.01176,25.763964,274.66,7.0
79.62543,26.456347,281.97125,7.0
81.56838,26.917988,286.81973,7.0
82.19976,26.943493,287.01926,8.0
81.22864,26.4469,281.6579,7.0
84.68485,27.388803,291.61472,8.0
83.12723,26.707394,284.2866,8.0
81.14374,25.898998,275.61038,8.0
80.87633,25.645302,272.8396,7.0
81.380554,25.637983,272.69034,7.0
84.8603,26.562122,282.44516,8.0
7.967949,7.543611,80.038216,16.0
7.484545,6.9534497,73.76989,16.0
7.5815926,6.9143176,73.34797,16.0
7.3337364,6.567718,69.66465,15.0
7.722406,6.7933373,72.05094,14.0
8.115151,7.0146275,74.39073,13.0
8.783039,7.462111,79.12851,10.0
8.513241,7.111278,75.40068,8.0
9.715262,7.981158,84.61534,7.0
7.7572565,6.26898,66.45611,5.0
8.059611,6.40907,67.93399,4.0
7.5008125,5.8707376,62.221172,3.0
7.911507,6.096138,64.603035,3.0
9.579185,7.2684155,77.01756,2.0
8.719912,6.5168867,69.04646,2.0
6.2726064,4.6183968,48.92636,2.0
5.8358397,4.234061,44.84959,2.0
6.0276284,4.3102584,45.651356,2.0
9.348787,6.5902987,69.791695,3.0
6.647176,4.620271,48.92306,3.0
5.9808025,4.0997295,43.405838,3.0
6.7431235,4.55937,48.266285,3.0
8.232695,5.491794,58.129765,3.0
8.102632,5.333411,56.446106,4.0
6.9171915,4.493572,47.551533,4.0
6.7011466,4.2970285,45.46573,4.0
6.423456,4.0664682,43.020523,4.0
6.8244753,4.265971,45.12507,4.0
7.9712424,4.9208875,52.045635,4.0
7.803846,4.7584105,50.32027,4.0
5.1007805,3.072494,32.48715,4.0
5.0331516,2.9954312,31.667852,4.0
5.353082,3.1481147,33.27728,4.0
5.598566,3.2539554,34.3911,4.0
7.425048,4.265614,45.076744,4.0
8.992188,5.1068525,53.958527,3.0
10.395838,5.8372693,61.66682,3.0
8.436859,4.6843443,49.479465,3.0
8.39816,4.611308,48.70055,3.0
8.403499,4.563785,48.1912,3.0
9.197806,4.9411297,52.167606,3.0
10.750385,5.713387,60.311436,3.0
8.505048,4.472226,47.202003,2.0
7.05114,3.66887,38.71675,2.0
6.901124,3.553583,37.494038,2.0
7.346227,3.74396,39.496204,2.0
9.170165,4.626045,48.793472,2.0
9.321087,4.6548963,49.089523,2.0
12.236129,6.049814,63.78919,2.0
13.2567425,6.4898157,68.41682,2.0
13.218666,6.408006,67.54266,2.0
11.181309,5.367956,56.57026,2.0
18.508902,8.800727,92.73016,3.0
22.165194,10.439285,109.97547,3.0
22.4255,10.462652,110.20178,3.0
22.255877,10.286862,108.33053,3.0
27.185171,12.4493475,131.0795,4.0
35.690216,16.194845,170.48438,4.0
37.138985,16.699635,175.76549,4.0
41.476517,18.482645,194.49516,5.0
45.443295,20.07019,211.16092,5.0
47.72281,20.891123,219.75587,5.0
45.598473,19.786726,208.09831,6.0
52.044037,22.388014,235.41022,6.0
53.038902,22.619999,237.80269,6.0
53.62283,22.67427,238.32587,7.0
58.191032,24.398132,256.39368,7.0
59.757065,24.844921,261.0361,7.0
62.150047,25.625248,269.1798,7.0
64.44953,26.354488,276.78317,7.0
62.955963,25.533436,268.10464,8.0
62.46919,25.130713,263.82083,8.0
64.10332,25.580814,268.4894,8.0
62.428818,24.71394,259.33582,8.0
61.869823,24.298883,254.92584,8.0
65.960335,25.702065,269.58875,8.0
66.26593,25.620039,268.66992,8.0
66.59018,25.546438,267.83942,8.0
66.5682,25.342154,265.6389,8.0
66.538124,25.137922,263.43945,8.0
67.02811,25.131762,263.3158,8.0
68.59303,25.52571,267.3829,8.0
68.87347,25.439348,266.41757,8.0
68.920746,25.268782,264.57056,8.0
69.43543,25.270823,264.5308,8.0
68.855286,24.877268,260.35046,8.0
68.96343,24.736279,258.8142,7.0
73.41212,26.143034,273.46838,7.0
73.146675,25.862944,270.47412,7.0
72.96602,25.616573,267.83337,7.0
73.06499,25.471144,266.24854,8.0
70.81587,24.514887,256.1905,8.0
79.07352,27.183884,284.01306,7.0
79.0956,27.00441,282.0684,7.0
81.52476,27.643587,288.6731,7.0
82.05944,27.636055,288.5223,7.0
81.03836,27.10821,282.9403,8.0
82.09228,27.276892,284.62875,8.0
83.87678,27.684452,288.8079,8.0
84.078606,27.56771,287.51614,8.0
83.88981,27.325253,284.91376,8.0
84.23528,27.258848,284.14743,7.0
83.06681,26.706556,278.31735,7.0
89.16534,28.482725,296.7491,8.0
9.329664,9.010451,93.70863,14.0
8.380257,7.9421864,82.59121,14.0
7.3561296,6.8436236,71.16063,14.0
6.4128466,5.8585196,60.91171,14.0
6.9839783,6.2673125,65.15574,13.0
8.25762,7.281332,75.69025,11.0
7.5965204,6.5838456,68.43303,8.0
9.038729,7.702082,80.04801,7.0
9.844228,8.249756,85.73123,6.0
8.759762,7.221529,75.03811,5.0
8.064225,6.541716,67.96707,4.0
7.483762,5.9752007,62.074425,3.0
7.478973,5.8787594,61.06586,3.0
8.650817,6.6960163,69.547455,2.0
7.92023,6.038291,62.70901,2.0
6.0924892,4.5760026,47.51739,2.0
5.5179687,4.0839577,42.403065,2.0
7.6009,5.544599,57.5619,2.0
7.8544254,5.6482325,58.6308,3.0
5.824935,4.130187,42.867725,3.0
4.4509935,3.11244,32.300446,4.0
4.5118003,3.1120172,32.29204,4.0
6.399062,4.354487,45.178917,4.0
6.4711466,4.345189,45.076694,4.0
6.385514,4.2316165,43.892822,4.0
8.2876625,5.4212527,56.225067,4.0
8.817137,5.694096,59.04695,4.0
9.895247,6.3099213,65.42417,4.0
7.811916,4.9195294,51.00101,4.0
7.865934,4.8927402,50.716293,4.0
4.9660864,3.0515275,31.626572,4.0
5.668916,3.4416606,35.664944,4.0
5.3164163,3.1894393,33.046528,4.0
5.634633,3.3407898,34.6097,4.0
5.6996546,3.340255,34.5991,4.0
7.7710423,4.502109,46.62694,3.0
8.373432,4.7962584,49.665928,3.0
8.4437275,4.782457,49.51552,3.0
5.6808066,3.1819906,32.93993,3.0
4.7881393,2.6526546,27.456005,3.0
4.800128,2.6305325,27.222775,2.0
4.995066,2.7080696,28.02076,2.0
7.882386,4.228182,43.742577,2.0
9.033432,4.794847,49.596985,2.0
7.287964,3.8282638,39.59237,2.0
7.670345,3.9877765,41.23527,2.0
10.052591,5.1732073,53.48421,2.0
10.152835,5.172255,53.465366,2.0
10.167223,5.1280184,52.999084,2.0
11.895301,5.9404616,61.385307,2.0
12.010283,5.939335,61.363026,2.0
13.723645,6.7210183,69.42694,2.0
19.06881,9.249341,95.52719,2.0
22.172125,10.652608,110.00048,3.0
20.752325,9.876789,101.970894,3.0
28.403843,13.392596,138.24397,3.0
29.069422,13.580017,140.1529,4.0
36.032192,16.678913,172.10326,4.0
35.85499,16.446596,169.67432,5.0
42.460552,19.301765,199.09264,5.0
47.144707,21.24047,219.04817,5.0
51.062607,22.802813,235.11508,6.0
53.25663,23.574743,243.0272,6.0
53.789238,23.604218,243.28351,6.0
52.339935,22.77094,234.64882,7.0
55.347454,23.874317,245.96992,7.0
56.391254,24.119152,248.44255,7.0
60.16821,25.519096,262.8097,7.0
60.65854,25.513409,262.6975,7.0
62.9768,26.270317,270.43536,7.0
59.88902,24.778187,255.02199,8.0
63.796177,26.18084,269.402,8.0
64.848335,26.398712,271.58667,8.0
64.34175,25.983627,267.25955,8.0
62.97051,25.228693,259.43893,8.0
62.014046,24.650476,253.43813,8.0
66.936,26.399725,271.36356,7.0
67.07851,26.251478,269.78055,8.0
67.5806,26.245144,269.65585,8.0
67.770004,26.118399,268.29382,8.0
67.269066,25.729517,264.23984,8.0
68.179214,25.88214,265.74713,7.0
68.673256,25.875702,265.6205,7.0
70.85478,26.500492,271.97168,8.0
66.69993,24.763617,254.08754,8.0
68.15016,25.117867,257.6623,8.0
67.81947,24.815351,254.49931,8.0
72.03544,26.168877,268.31726,7.0
76.35038,27.538809,282.29636,8.0
72.719795,26.043764,266.9068,8.0
72.66043,25.839722,264.75174,8.0
72.86015,25.730022,263.56363,8.0
78.58973,27.56113,282.2513,7.0
79.65397,27.742188,284.0354,7.0
81.12107,28.060114,287.21912,7.0
83.0611,28.536205,292.01926,7.0
79.049286,26.974855,275.97205,9.0
79.56016,26.967411,275.82593,9.0
80.85824,27.225111,278.39062,8.0
83.30374,27.86319,284.84213,7.0
83.83056,27.855347,284.68826,7.0
85.69039,28.287647,289.03122,7.0
90.74495,29.762136,304.0172,7.0
88.750755,28.9207,295.3441,7.0
9.969344,9.81807,100.12493,13.0
7.9841623,7.7159796,78.68063,14.0
6.507989,6.1739426,62.95051,14.0
6.86038,6.390933,65.15686,13.0
7.6141915,6.96757,71.029,11.0
7.308683,6.5716457,66.986336,10.0
7.610871,6.7263336,68.55631,8.0
9.104286,7.9108996,80.62156,6.0
9.625132,8.225177,83.81585,6.0
7.2595115,6.1027193,62.1812,5.0
8.803818,7.2824802,74.194046,3.0
7.145142,5.8173156,59.26055,3.0
7.9321604,6.3579106,64.76049,3.0
8.678097,6.8495674,69.76068,3.0
9.146197,7.1104345,72.409386,2.0
9.056795,6.9365788,70.63086,2.0
6.7807574,5.11752,52.102467,2.0
7.3200145,5.444982,55.429913,2.0
7.158396,5.249202,53.430496,2.0
5.297122,3.8299935,38.979965,3.0
5.016216,3.5768416,36.399036,4.0
4.8012085,3.376931,34.360413,4.0
5.498072,3.8151412,38.81433,4.0
7.1693487,4.908928,49.93588,4.0
4.9623957,3.35337,34.10761,5.0
6.9322886,4.6240644,47.025867,5.0
5.5681887,3.66683,37.286022,5.0
10.289262,6.6905384,68.02334,4.0
6.859768,4.405093,44.780903,4.0
8.325791,5.2808895,53.67659,4.0
4.9938684,3.1291025,31.80073,4.0
7.255237,4.491583,45.641026,4.0
7.152974,4.3758435,44.458588,4.0
7.8438325,4.7423286,48.17511,4.0
7.934348,4.7415705,48.160362,4.0
8.810834,5.2051544,52.861183,3.0
8.819279,5.1512423,52.30585,3.0
9.483939,5.4775395,55.61066,3.0
8.907339,5.0876455,51.64436,3.0
8.026411,4.5343533,46.0208,3.0
5.7959776,3.2389007,32.86764,2.0
9.022229,4.98784,50.60748,2.0
9.609783,5.256415,53.323963,2.0
9.709811,5.255486,53.30593,2.0
8.045675,4.3096128,43.704884,2.0
11.66681,6.1851206,62.71455,2.0
11.725507,6.153096,62.379436,2.0
10.338767,5.370832,54.43976,2.0
7.30941,3.759324,38.098732,2.0
12.361965,6.2952437,63.787968,2.0
14.292015,7.207063,73.01452,2.0
15.144024,7.5628805,76.60587,2.0
18.665869,9.232426,93.50048,3.0
21.56718,10.566287,106.98992,3.0
25.853945,12.547473,127.02772,3.0
29.042664,13.963832,141.3409,3.0
34.865196,16.608734,168.08154,4.0
36.23406,17.103092,173.05238,4.0
41.99945,19.644938,198.7341,4.0
45.524406,21.102615,213.44012,5.0
49.267284,22.634478,228.8904,5.0
49.791706,22.673738,229.24335,5.0
51.496994,23.245338,234.97699,6.0
53.49904,23.939825,241.94992,6.0
56.330227,24.99022,252.51604,7.0
55.072277,24.224073,244.72574,7.0
57.746666,25.185932,254.39195,7.0
59.176723,25.593521,258.45648,7.0
59.238914,25.40765,256.52713,7.0
61.51455,26.166372,264.13318,7.0
60.560047,25.549921,257.85696,8.0
60.47418,25.306955,255.35147,8.0
63.805717,26.486498,267.19693,8.0
64.687386,26.638367,268.67188,8.0
63.15788,25.80276,260.18823,8.0
63.913116,25.906359,261.17648,8.0
63.701496,25.619492,258.22818,8.0
68.18197,27.209534,274.19464,8.0
66.3675,26.282322,264.79242,8.0
67.49591,26.525763,267.1855,8.0
67.35258,26.2695,264.54486,8.0
68.172745,26.390059,265.6988,7.0
67.35588,25.879831,260.50238,7.0
67.805664,25.860216,260.24515,8.0
68.46271,25.919357,260.77997,8.0
71.38088,26.827446,269.85355,8.0
72.84361,27.179354,273.32913,7.0
72.02862,26.682446,268.26852,7.0
72.7406,26.754236,268.9262,8.0
71.87492,26.248846,263.7829,8.0
72.36429,26.241938,263.64975,8.0
72.853264,26.234985,263.51575,8.0
78.643364,28.123877,282.4194,7.0
78.36756,27.832453,279.42392,7.0
79.83845,28.161112,282.65326,7.0
81.6329,28.598658,286.9731,8.0
81.60003,28.394453,284.85226,9.0
79.55264,27.496677,275.77582,9.0
82.59081,28.35693,284.33102,8.0
82.75898,28.226927,282.95477,8.0
83.34667,28.240774,283.02032,8.0
85.81175,28.886415,289.41534,7.0
91.28345,30.529236,305.7947,8.0
88.16569,29.296698,293.37158,7.0
10.478077,10.518593,105.22489,12.0
9.573634,9.430942,94.3358,12.0
7.2470446,7.007987,70.093,12.0
7.1314363,6.771887,67.7252,11.0
7.18159,6.698765,66.987495,10.0
8.616499,7.897371,78.96584,8.0
8.212917,7.3987465,73.97277,7.0
9.389484,8.316458,83.13968,6.0
9.572262,8.338154,83.34804,6.0
7.258809,6.2201104,62.169643,5.0
5.820364,4.907668,49.04667,4.0
6.512295,5.404588,54.007023,3.0
7.5660954,6.1817527,61.76634,3.0
7.7949195,6.2714376,62.655502,3.0
6.401148,5.0725965,50.67264,3.0
8.708505,6.7987843,67.90861,3.0
7.479261,5.7538295,57.46458,2.0
8.719988,6.6117625,66.02516,2.0
6.093719,4.5548806,45.479675,3.0
3.9418044,2.9051607,29.004007,4.0
3.8596873,2.8053863,28.004463,4.0
3.5659068,2.5565758,25.517563,4.0
5.350683,3.7846568,37.770462,4.0
6.715761,4.687263,46.7724,4.0
6.0565524,4.1718874,41.624275,5.0
6.573085,4.4692397,44.585213,5.0
5.433165,3.6470935,36.378635,5.0
5.413084,3.587888,35.783264,5.0
5.2873697,3.4610078,34.51314,5.0
9.490345,6.135935,61.179058,5.0
7.2887864,4.6553817,46.41055,5.0
8.340927,5.2635584,52.466194,4.0
7.296917,4.5502152,45.34923,4.0
7.7260127,4.7614155,47.447273,4.0
7.9335804,4.8327856,48.151424,4.0
8.712674,5.2466908,52.267624,3.0
8.818424,5.250339,52.296143,3.0
9.153907,5.389156,53.6707,3.0
9.339806,5.437812,54.146976,3.0
8.36199,4.8152757,47.94065,2.0
8.886833,5.0621557,50.390686,2.0
10.61947,5.984379,59.561436,2.0
8.672191,4.8352895,48.117065,2.0
9.823092,5.4196095,53.92305,2.0
7.0392823,3.8434558,38.234673,2.0
15.362728,8.301988,82.5745,2.0
15.568013,8.327469,82.81414,2.0
7.084384,3.7513945,37.30019,2.0
6.7854266,3.5573158,35.364445,2.0
7.917128,4.1097045,40.848904,2.0
14.290632,7.345716,73.00096,2.0
19.963453,10.162476,100.97595,2.0
21.908436,11.045793,109.7333,3.0
26.86415,13.415908,133.25517,3.0
30.582245,15.129228,150.24586,3.0
35.463627,17.380781,172.57425,3.0
36.054703,17.507511,173.80061,4.0
41.409008,19.923725,197.7502,4.0
44.772484,21.346973,211.83682,5.0
47.894295,22.630486,224.53136,5.0
48.41944,22.675129,224.93144,5.0
53.41074,24.792072,245.88371,6.0
56.20943,25.863148,256.45673,6.0
56.904808,25.956266,257.3297,7.0
56.523026,25.560673,253.35783,7.0
59.485107,26.671087,264.31165,7.0
56.884388,25.289637,250.57114,8.0
54.994587,24.244734,240.16954,8.0
57.7375,25.242586,250.00327,7.0
60.09379,26.056358,258.00977,7.0
63.30239,27.223373,269.50958,8.0
61.307735,26.15193,258.84818,8.0
62.82665,26.584433,263.07358,8.0
63.498135,26.654318,263.70905,8.0
63.151775,26.29922,260.14005,8.0
63.906937,26.404812,261.12808,8.0
63.695354,26.11243,258.18036,8.0
65.02206,26.450327,261.46384,8.0
64.65641,26.099884,257.9426,7.0
68.47074,27.429266,271.02032,8.0
68.334625,27.167978,268.37833,8.0
66.25381,26.143234,258.19696,8.0
69.35539,27.163456,268.21176,7.0
67.00703,26.049864,257.15704,8.0
71.82052,27.716457,273.54587,7.0
71.37399,27.343645,269.8035,8.0
69.002464,26.244078,258.8931,7.0
68.47963,25.858362,255.02773,7.0
72.21049,27.072918,266.94266,8.0
71.329346,26.553404,261.75735,8.0
71.81499,26.546417,261.6252,8.0
73.10103,26.833328,264.38846,8.0
74.92264,27.311497,269.03384,7.0
74.54837,26.988117,265.78278,7.0
78.333145,28.164545,277.2994,7.0
81.62502,29.148975,286.91998,8.0
82.984024,29.434536,289.6578,8.0
84.23968,29.67986,291.9979,8.0
80.72849,28.253605,277.89502,7.0
81.19159,28.227934,277.57117,7.0
81.42207,28.122257,276.46042,7.0
82.12747,28.180916,276.9649,7.0
87.067795,29.682549,291.64658,8.0
87.59369,29.6696,291.44238,7.0
9.750916,9.974281,97.91354,11.0
9.057981,9.092218,89.24659,11.0
8.294897,8.173415,80.220474,10.0
7.1688647,6.9365478,68.07446,10.0
8.07364,7.6736827,75.30141,9.0
8.832893,8.249259,80.94163,8.0
7.880611,7.2340407,70.973274,7.0
9.010566,8.132218,79.77728,6.0
6.6215034,5.877225,57.649822,5.0
6.3712864,5.5631437,54.56331,5.0
6.6297336,5.6961517,55.86194,4.0
7.666858,6.4834538,63.576145,3.0
6.8237567,5.6809874,55.701153,3.0
7.619949,6.2469506,61.243534,3.0
4.672035,3.7725856,36.98132,3.0
6.5828414,5.2367477,51.32811,3.0
7.825133,6.134096,60.116524,3.0
7.8013234,6.0274043,59.063957,3.0
6.4618487,4.921664,48.22279,4.0
4.995729,3.751756,36.755505,4.0
5.1208835,3.7926795,37.15187,5.0
6.4822526,4.735605,46.382687,5.0
6.5695815,4.7349534,46.370464,5.0
5.977602,4.251203,41.62767,5.0
5.59717,3.9285874,38.463642,6.0
5.669556,3.9280252,38.453094,5.0
5.869659,4.014835,39.29769,5.0
6.1342235,4.1429963,40.54669,5.0
8.843577,5.898639,57.72096,5.0
9.098666,5.9942856,58.648815,5.0
9.357256,6.089891,59.575916,5.0
11.427443,7.3481016,71.87452,4.0
9.639079,6.1247597,59.899986,4.0
7.8422985,4.92476,48.157055,4.0
7.932796,4.9239736,48.14231,4.0
7.110157,4.3628902,42.650215,4.0
8.711591,5.285122,51.657913,3.0
7.85199,4.7103715,46.033207,3.0
9.51684,5.6459928,55.168335,2.0
9.057278,5.314597,51.922146,2.0
11.107444,6.4470916,62.976444,2.0
12.048592,6.918529,67.57084,2.0
10.689801,6.073298,59.306282,2.0
11.5516,6.4941635,63.40581,2.0
10.895802,6.061972,59.17644,2.0
14.054051,7.7388544,75.53355,2.0
12.766025,6.958199,67.902794,2.0
13.156627,7.0989904,69.26506,2.0
13.020557,6.9556265,67.85471,2.0
13.485506,7.13299,69.573,2.0
20.533106,10.754713,104.87997,2.0
24.525873,12.721837,124.041626,3.0
25.961342,13.337494,130.02144,3.0
32.62782,16.603382,161.83026,3.0
34.655853,17.469707,170.24348,4.0
37.805813,18.88019,183.95522,4.0
41.071865,20.3221,197.96777,4.0
41.974033,20.578709,200.43036,5.0
44.410378,21.57602,210.10455,6.0
48.22194,23.21756,226.04694,6.0
48.60626,23.194447,225.77888,6.0
52.84504,24.994839,243.25743,6.0
51.63312,24.208197,235.55591,7.0
54.304382,25.24004,245.54811,7.0
54.72342,25.216337,245.26909,8.0
55.58126,25.393515,246.94325,8.0
56.65707,25.66644,249.54724,8.0
56.06619,25.186077,244.82724,8.0
59.606365,26.554035,258.07208,7.0
62.793316,27.743395,269.57568,8.0
64.534805,28.279907,274.73175,8.0
62.329857,27.092354,263.1399,8.0
62.545532,26.96758,261.87274,8.0
63.24678,27.05249,262.64142,8.0
64.57385,27.401619,265.9739,8.0
62.515507,26.319954,255.41948,8.0
64.88849,27.106258,262.9928,8.0
65.927505,27.327467,265.08078,8.0
70.27274,28.905222,280.32324,8.0
70.40419,28.7389,278.6481,8.0
69.878006,28.308668,274.41498,8.0
66.24729,26.63662,258.1482,8.0
69.20041,27.616972,267.58823,8.0
73.48582,29.110607,281.99564,8.0
74.1371,29.15328,282.3436,8.0
72.13535,28.159653,272.65692,8.0
71.9384,27.879837,269.88416,7.0
70.42083,27.095894,262.2333,7.0
78.00439,29.800024,288.33505,7.0
70.23318,26.641403,257.71136,8.0
70.71134,26.634396,257.5813,8.0
79.11119,29.590473,286.09985,7.0
77.33348,28.725185,277.6656,7.0
79.26211,29.239037,282.5628,7.0
77.75618,28.487545,275.232,7.0
77.419075,28.17156,272.111,8.0
78.13623,28.240883,272.7118,8.0
80.24383,28.80845,278.12198,7.0
80.66977,28.768751,277.66776,7.0
80.634056,28.566023,275.64017,7.0
82.378716,28.992537,279.68326,7.0
84.16433,29.427809,283.8082,8.0
91.3178,31.72213,305.8549,8.0
85.63266,29.555725,284.89178,7.0
10.669914,11.11749,107.1317,10.0
8.785957,8.983328,86.55838,10.0
8.6263895,8.658275,83.41863,9.0
8.502642,8.380241,80.73232,9.0
7.4906554,7.252103,69.85754,8.0
8.363008,7.955807,76.62866,8.0
9.215723,8.617083,82.98969,6.0
9.413156,8.653705,83.33399,6.0
6.646803,6.0095,57.864735,5.0
7.0356855,6.257624,60.247616,5.0
7.320937,6.4071083,61.680298,4.0
8.003896,6.8944616,66.364845,3.0
7.1108246,6.0301785,58.03907,3.0
4.4445233,3.7115147,35.718502,3.0
4.42059,3.6359947,34.987778,3.0
5.3780513,4.3579597,41.93018,3.0
5.7214065,4.5684795,43.950603,3.0
8.056784,6.3406506,60.99242,3.0
6.2980075,4.8861685,46.99575,4.0
5.8962073,4.5104365,43.376667,4.0
5.8909097,4.444202,42.73444,5.0
6.3556232,4.7295275,45.472412,5.0
6.6902137,4.9116583,47.217567,5.0
6.9796367,5.0562425,48.60129,6.0
8.132775,5.8145604,55.883114,6.0
5.6291575,3.9726372,38.175575,6.0
5.7413344,4.000166,38.435005,6.0
6.3650637,4.3789306,42.068645,5.0
9.187301,6.2419753,59.95886,5.0
8.95124,6.0069385,57.693195,5.0
6.8424687,4.536116,43.560703,5.0
5.0235677,3.2904005,31.593525,5.0
5.4878664,3.551955,34.10002,4.0
6.788173,4.3421526,41.680164,4.0
8.923499,5.6420255,54.149662,3.0
7.775485,4.8599644,46.63688,3.0
8.672875,5.359585,51.423595,3.0
7.8435497,4.7929025,45.97948,3.0
8.100105,4.894956,46.951313,3.0
8.266477,4.940873,47.384396,2.0
9.311926,5.5055385,52.791428,2.0
10.17796,5.953178,57.074715,2.0
9.663449,5.5923944,53.607197,2.0
7.341381,4.204066,40.292538,2.0
11.117214,6.300304,60.3734,2.0
13.836185,7.760725,74.355774,2.0
14.72402,8.174824,78.3102,2.0
13.478032,7.407801,70.9506,2.0
13.611033,7.406425,70.925354,2.0
19.788877,10.661944,102.083275,2.0
25.57636,13.645638,130.62811,2.0
27.886778,14.734472,141.02666,3.0
35.672096,18.66752,178.63904,3.0
31.185354,16.164797,154.66154,4.0
32.11949,16.492584,157.76929,4.0
42.35548,21.546091,206.07397,4.0
42.6302,21.485855,205.46008,4.0
46.904697,23.424206,223.95415,5.0
47.794247,23.652313,226.0927,6.0
48.558926,23.815084,227.60564,6.0
51.091793,24.834429,237.30246,7.0
51.18759,24.661642,235.60611,7.0
56.110546,26.797226,255.95882,7.0
55.429134,26.242462,250.6108,7.0
56.036068,26.301939,251.12923,8.0
55.395794,25.779978,246.09656,8.0
56.02663,25.853382,246.74768,8.0
56.93429,26.052227,248.59511,8.0
57.398262,26.046423,248.48897,8.0
